% Title : Training set 200 positives and 200 negatives, balance 1.0.
% Description : A training set.

@RELATION Train_200_200_1.0

@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}
@DATA
57.171875,57.7682748919,2.2693357512,4.5013790672,92.1273510972,62.2434534424,0.4412045048,-0.7372424953,1
17.640625,37.1585989323,5.074199168,26.5678008065,75.7199017199,45.3502721015,1.0876163475,1.4574469993,1
80.78125,44.0980685341,1.6168508395,3.9575570086,102.013774105,64.9223379179,0.4430118371,-1.0755185857,1
45.40625,35.7468174938,3.9354278532,18.2833440682,83.9578512397,42.354969042,0.76527677,0.708863514,1
56.515625,38.6486546449,2.9874127986,11.9137596892,96.8231001111,47.7665533939,0.3414733043,-0.8772008661,1
61.75,51.2996710516,1.91281007,3.8844129834,150.181818182,59.9647815218,-0.4623153873,-0.7062571956,1
14.78125,38.4859831424,5.2388612942,27.1649961909,59.1434108527,42.4440461239,1.5764285853,3.0479859541,1
41.5625,58.8591738283,1.8762641786,3.1294453286,138.33982684,52.9446925584,-0.0352927218,-0.4725557887,1
21.296875,36.7868351484,5.1270844422,27.1443475417,57.1979859571,31.8145040474,1.769486437,5.2776858936,1
91.703125,57.9174195751,1.3595314914,0.9608729915,113.75203252,56.0763213082,0.3328385777,-0.5315824952,1
99.484375,58.5798045905,0.6844976978,-0.4427233673,121.739252995,83.7874877211,0.0767579379,-1.5090570092,1
32.21875,36.3143690354,4.5441420775,22.2352643234,71.6836940837,42.344077202,1.0494122187,1.6662281172,1
72.6875,41.6225130638,2.3635032872,7.863459742,61.9947412267,38.7036474345,1.7046607834,2.8815404312,1
13.375,43.8849703771,4.5058871629,19.931349979,76.2844065657,49.3591339093,1.0573743256,1.0149139925,1
13.75,34.7634865915,5.8113925849,35.1355358339,45.3708470245,38.6441770694,1.5153685835,2.8639335175,1
20.921875,48.9436233996,3.696832885,12.8900180085,76.4294585196,52.3105871941,1.0012545145,0.6197961552,1
59.140625,41.7555636965,2.7511480594,10.436987717,88.5696150696,42.1347953221,1.0103512003,1.4364012082,1
36.484375,38.0936314344,4.2588237013,19.0797343317,72.7625434675,42.9439640876,1.1793630616,1.8142019715,1
54.40625,42.1280483875,2.9028869244,11.2629980192,76.8308080808,43.4795875171,1.2326447076,1.990704351,1
69.3125,53.0541807377,1.9148880823,3.4801022792,84.8791035354,50.5984785145,1.012420666,0.641889562,1
74.0625,47.8107842829,1.2760530376,2.3880517033,82.1130153999,41.1050281933,0.906725904,1.3145616296,1
62.390625,47.8103732166,2.036031669,5.4670076607,96.5367739899,50.3658105506,0.0348258689,-0.842037216,1
74.3125,41.4423074134,1.664301667,5.0362468312,66.4833163092,38.6041848643,0.9936120133,1.2775104336,1
41.9375,36.8238522394,4.1190395202,19.5393956066,95.1610288936,39.8035583744,0.3019745292,0.7519983135,1
18.859375,43.5437521306,4.1849144551,16.9768738662,71.4026199495,48.1834796802,0.9039645757,0.8491757128,1
32.59375,37.5735606636,4.3620050519,20.279872798,68.6262626263,47.2797072588,1.2408837095,1.5223085964,1
33.6875,40.0077629186,3.8776504212,15.9456280639,63.7678307465,53.7276944201,0.8660302578,-0.0597051333,1
24.984375,34.2702915199,5.3469760976,30.4902844875,58.4761904762,42.3883183443,1.8396756795,4.0695460854,1
18.765625,42.0772140637,5.1434153094,25.3594471888,49.7490358127,35.9771061717,2.0248085284,5.8747316439,1
83.578125,60.5268031246,1.0795863298,0.2570828299,121.462914863,69.695140072,-0.0865230674,-1.2416820198,1
55.71875,40.6419075394,3.0591238881,11.9620101786,77.492226614,51.6949869785,0.726563481,-0.4588160415,1
45.25,43.0083567461,3.3779233329,13.4953859715,51.1383490073,34.8840875448,1.8327152694,5.2556145992,1
46.671875,32.2500264959,4.3230120586,24.9157627007,63.3834710744,45.6102088366,0.881408909,0.1841906998,1
17.390625,49.4771466145,3.9928285613,14.7290981952,69.6235632184,47.734299652,1.1798805147,1.2740560771,1
36.359375,41.1568520979,4.3758207594,20.0084467783,81.656986532,36.8911370787,1.2225807897,3.0407246503,1
28,50.1422975142,3.4963543619,11.4839322,90.1818181818,54.5202562599,0.9090893216,0.3282981702,1
64.125,49.0552940568,2.3154587224,6.1029856666,141.078463203,49.60121066,-0.4156127037,-0.0549244499,1
49.75,41.1042880975,3.134325118,12.4271833417,82.1891996892,50.4296569011,0.7927088106,0.3234988173,1
37.984375,42.9128812929,4.0178445772,16.8378733762,77.2279174726,46.0386259716,1.1089629429,1.14547908,1
27.9375,41.2469222337,4.0739729679,17.0323697137,108.522432113,48.2135400409,-0.2566980965,-0.2981633484,1
66.609375,44.1522993411,2.4063596964,6.8414806588,111.013539652,56.3634168754,-0.0441636978,-0.9236554004,1
24.140625,43.152298312,4.1231612482,16.667355656,76.758817685,48.5670032354,0.990945633,0.9948252043,1
75.28125,51.0319963203,1.5926949654,2.7591732821,124.63772557,61.3628711386,-0.0851083705,-1.0156170918,1
31,41.1669618748,3.9129443149,15.8803604542,85.3751803752,51.1799734957,0.42893202,-0.2530926431,1
36.671875,47.172242463,3.1739110885,10.0177081566,95.1317829457,55.6090650523,0.5707166482,-0.2255312948,1
58.125,43.6983623835,2.457707701,8.6288202173,104.936527437,54.5307326499,0.3391912454,-0.6117414168,1
25.59375,38.0762880404,4.8174784079,23.7174939347,62.5609217172,43.8617340952,1.3589386208,2.3251215737,1
49.546875,39.6559144736,3.2471734709,13.2304907719,82.5021306818,47.2312372079,0.8047524889,0.5177076674,1
68.5625,45.2095381944,1.9458028681,5.1260183189,101.066534914,56.6135332544,0.3468046494,-0.7106173802,1
62.046875,45.9868968048,2.6922615202,8.0649357511,90.696969697,55.458784405,0.3750034931,-0.348623696,1
47.171875,50.8513626561,2.135099174,4.274087555,129.763865066,63.2878992472,-0.1137706925,-1.0938219098,1
45.375,37.0457909215,4.1039283975,19.092603478,66.7133631396,35.1050415134,1.2281563718,3.275068225,1
40.15625,41.4477150871,4.010006498,17.2956315882,96.0303030303,44.1333103418,0.8751337244,0.9401465672,1
27.203125,36.4662428176,4.7310454035,24.3550503063,55.9988636364,45.4176785956,1.6929048873,2.8666823744,1
57.25,38.1293030359,2.8326544948,11.2769323553,126.908260689,52.5459838374,-0.2203999592,-0.7459778466,1
92.046875,50.7932173399,1.3530203507,1.9136435178,85.3109630335,51.7701131509,0.5683432837,-0.5065988703,1
45.765625,36.055401029,3.9054275254,18.5580072771,56.7778787879,34.5235720313,1.8647019281,5.5659819982,1
25.3125,41.7738984744,4.6228047154,21.3209353753,69.0916961826,41.6356199237,1.1988313005,1.7824039442,1
79.640625,41.8196900348,1.8577825872,5.7642793958,69.1715778474,35.5776723526,1.1274366225,2.0867515332,1
33,48.4635816877,3.3226751607,10.6681148298,99.5701243201,53.9118566164,0.6256207941,-0.0952256096,1
25.75,40.0046872254,4.6879706852,22.2479257679,80.6875,44.5215013917,1.0208451768,1.1656696946,1
69.8125,37.5274378788,2.0128778552,7.9923995673,56.0575757576,24.0907430907,1.5054904867,6.9776953801,1
28.859375,41.4328776409,3.9458144637,16.0242614096,94.8221275253,46.2548907763,0.38108425,-0.0671174485,1
50.984375,41.525779714,2.6554759809,9.2728119874,67.6920634921,44.1808641128,1.0585031874,1.3049149857,1
46.84375,35.6147874616,3.4622911122,17.0331005841,94.5450757576,38.5291636689,0.3983562136,0.3220984781,1
23.453125,42.3762646152,4.3657592236,18.9352561708,80.3612440191,53.8449939953,0.960953099,0.5633282172,1
63.296875,50.4630680819,2.0810850046,5.2050761632,107.252447552,45.8723057854,-0.1197208003,0.4595241337,1
83.734375,52.7702100466,1.1328183728,1.6708619946,117.03030303,43.7164274255,0.193092694,-0.2366475058,1
38.140625,43.5796208062,3.6489374441,13.1359958996,81.8636363636,51.1570914063,0.8499652242,0.5207952655,1
59.71875,40.6338331743,2.2152595612,7.4219771849,73.2506887052,44.5166675748,1.3371994075,1.5093704266,1
115.90625,61.6980344982,0.3918785948,-0.6567936162,146.194760101,54.3479275837,0.0344834189,-0.929679027,1
22.234375,41.4094426835,4.2615395568,18.5053391307,87.7579124579,52.9349735741,0.6384651455,0.0827741282,1
57.046875,39.2143268173,3.1193258847,12.568744914,89.3784907903,46.7313525544,0.6954238446,0.1540082795,1
60.359375,53.1249609375,2.2194097388,4.3401529102,69.1535353535,57.7273819206,1.0792961955,0.2110886075,1
92.453125,52.5255680858,1.2345040406,2.0309710332,103.868921776,55.0030534065,0.1357958788,-0.736928198,1
38.625,32.1944773991,5.1108974844,30.2847613416,56.2895217233,42.0637453686,1.2690021638,1.4196412684,1
9.984375,39.0994294186,5.2409634185,27.1591499045,61.4576376005,43.3978470448,1.3209281489,2.120233951,1
28.765625,65.1329750845,2.4446617835,4.472204286,46.3652449149,53.6740176265,2.1446535201,3.6784064092,1
17.09375,38.628324594,5.0567553697,25.4935238219,62.3772258669,41.803477984,1.1565161999,1.8864197179,1
14.578125,34.3091663624,5.9790229995,36.6987141975,53.2364953887,41.0891980823,1.7929801153,4.1213072386,1
28.15625,36.8210277686,4.5283610877,22.3676186941,83.70496633,41.4973843107,1.4298377152,2.2251850575,1
65.65625,42.9699090753,1.8984235706,5.7524299048,76.4622697564,53.8038036708,1.0699298441,0.6544498457,1
37.375,41.1136002437,3.1860354573,11.8290822279,102.442982456,50.0862607045,0.3730154492,-0.236883868,1
71.59375,61.7048718574,1.6860926519,1.7122713072,103.769301713,69.1401729159,0.3261462784,-1.1187497922,1
72.96875,62.0586841098,1.2074351127,0.3501335219,153.441148325,74.4847241264,-0.6631307328,-0.8669662223,1
28.21875,41.1306868219,3.6113327472,14.2121809812,81.1754440961,63.1024514271,0.4609359294,-1.0420476534,1
32.015625,34.1744111999,4.7985285346,26.9012483275,49.5649350649,42.7672452904,1.7070176925,3.4040254354,1
19.8125,32.8052372915,5.8281321418,38.3930156641,52.2669856459,26.496664248,2.2453410122,9.2332402792,1
19.09375,47.3400988691,4.0348604821,15.320079281,72.326984127,47.737003556,0.8731909591,0.6977913623,1
30.171875,38.7393350999,4.3498885611,20.4895447863,65.3560606061,46.4670959275,1.4958338952,2.5785567645,1
76.375,48.51787686,2.1057249366,5.6933107613,60.3307972428,35.2111796298,1.8971621647,4.4446948602,1
20.484375,43.2127701711,4.5054465798,19.6433576378,72.0651105651,47.4786500897,1.1356248511,1.447716588,1
53.125,44.3126322283,2.8798057705,9.8684629,87.1036036036,58.0022408711,0.6982659461,-0.3883240028,1
17.546875,42.7159695282,4.3089189232,18.782092657,90.6422558923,53.178072292,0.7375519291,0.1217912844,1
51.5625,38.7777622324,3.1050610316,12.8326074748,86.9107744108,53.1519211217,0.5149665827,-0.3080159155,1
59.15625,37.613668871,2.8460509877,11.2706361576,73.7299190535,34.650497476,0.8470799072,0.1818183001,1
126.953125,51.7872540084,0.4955819235,0.2389773801,108.599946837,73.9654392907,0.2251740886,-1.5302399794,1
30.5625,55.7067867836,2.8898699576,7.3020400097,97.4835858586,52.9962809184,0.1318387701,-0.1676144716,1
30.203125,37.7542132117,4.2600928968,19.9698062563,70.4506523569,49.6332687773,0.8820583304,0.0882941918,1
40.46875,49.8309544705,3.2483370266,10.107274441,96.1250971251,49.5077545617,0.6745487128,0.1449568432,1
61.9375,37.7598807433,3.2043884502,13.5125182573,64.6214979989,35.6681181876,1.361591215,3.5797739046,1
43.203125,40.5097132208,3.2965027444,12.6320677624,86.3524033438,54.2556923129,0.6747438301,-0.2219343644,1
27.921875,41.3076508832,4.6206329216,21.2832049985,66.1865800866,44.2960585283,0.9539183318,1.1869855215,1
20.765625,40.4833075892,4.2522289881,18.7177947068,92.2952317291,49.6331008599,0.5790661939,0.1128578505,1
55.40625,42.5873069228,3.0225887586,11.5132450536,94.2095170455,43.0532769223,0.4709173546,0.130194546,1
67.21875,37.1666301733,3.0812768288,12.6055992899,67.7305082071,32.6267761977,0.4322943811,0.6853634315,1
55.921875,39.6887518257,3.7564857,15.9090016828,91.9118819777,46.4892826304,0.7639393406,0.7730146036,1
39.8125,38.4443083401,4.0340820092,18.2431120964,62.1203835227,41.2585800448,0.7542491851,0.8265438272,1
122.015625,62.7130100606,0.1286627365,-0.8995264553,96.6365711914,68.787646225,0.6813618147,-0.896672117,1
13.21875,43.2096881317,4.4640299515,19.6562635412,75.1437451437,50.5771692012,1.1492336358,1.1098796714,1
31.875,41.7932036939,4.2064002219,18.7265733712,51.0171990172,41.6310737952,1.8685159696,4.2650411482,1
36.921875,36.9430747432,4.0886156505,19.0364081689,70.4411255411,43.9880320849,0.8982490565,0.9587218488,1
32.78125,32.8711826443,5.0430189695,30.309235337,79.3669815033,42.7733439087,0.6851917964,1.0385600678,1
30.6875,37.3454628268,4.4990511109,21.7070852982,76.8308823529,46.0957855317,0.9985568356,1.0739116113,1
56.828125,40.5291387027,2.7923092976,9.8485221463,90.8847296494,49.0303702404,0.8072195186,0.3123007429,1
42.234375,43.4535463841,2.980319055,10.2991555685,121.436868687,62.3692117423,0.2462546573,-0.9692235511,1
67.125,54.944716534,1.623989806,2.3836164774,120.667011019,53.3513194953,0.17750094,-0.3763794075,1
80.0625,39.4536417045,2.0797903489,6.8989256585,90.4135954136,48.8893528713,1.0753567183,0.7899352279,1
102.359375,61.7460442021,0.779615784,-0.075974393,135.75094697,59.401963567,-0.0446513219,-0.8759398521,1
36.84375,39.2174302567,4.4066364673,20.6533287867,63.8633879781,39.6792682357,1.3642201368,2.4411072068,1
74.578125,41.7394465282,1.8515707856,6.1438383488,81.8464646465,44.7767676198,0.7114055245,0.5387652352,1
47.46875,35.522426345,3.7093419357,17.5794690838,49.5264163373,37.7543621079,1.8965922301,3.86359104,1
41.875,34.103931225,3.9378012814,21.3381850681,127.329644269,45.5140037377,-0.4786209005,-0.5680689837,1
46.296875,47.1064883029,3.0290053284,10.0231671067,85.6831243469,50.8038327553,0.7182563777,0.3173503776,1
31.203125,38.9062092118,4.2270729479,18.6300427749,71.9171277997,51.6765924505,0.6165662678,-0.2621172691,1
58.015625,41.7685184183,2.8930075752,11.6182786659,76.8234427609,38.135918066,0.7425567392,0.9825253752,1
36.8125,45.9057713556,3.1693400341,10.3170917016,53.892476489,50.6294758031,1.4984963024,1.8062876421,1
60.328125,38.6219880248,2.3216623737,9.2770679479,63.6335227273,27.2627363427,1.8255761827,7.851061653,1
67.109375,38.4939594236,1.8980621004,7.2415735817,87.8163138232,37.8366484113,0.2210812648,-0.122167884,1
85.015625,42.7958424483,1.7406032678,5.0154588048,61.830976431,35.5083958876,1.6356822126,4.3690197622,1
70.71875,44.5598153995,2.0243295773,5.5652164072,68.4390243902,37.8916719386,1.4142863081,2.9136486106,1
35.046875,35.3939567968,4.5084834785,23.5002338197,70.833619211,38.3163801465,1.4204590559,2.9957281161,1
18.671875,37.6808367607,5.3611087718,28.1788869682,53.6612276612,40.0909057855,1.8121525931,4.3046331054,1
48.9375,42.5532295337,3.1110619122,12.1822872375,77.8388047138,47.7373577946,0.8183581478,0.6094727343,1
39.484375,40.2499969672,4.2663836827,19.2115127311,82.4870580808,44.391300781,0.6949638359,0.7905496905,1
26.46875,37.5482892212,4.6773170088,22.7363498212,61.8808353808,48.4638484239,1.5583706632,2.4996075652,1
78.515625,37.3505322032,2.4029574935,9.3261935557,93.9248955068,50.7766121718,0.3635021893,-0.7861332173,1
16.53125,47.5933191051,3.6215709146,12.593342502,91.8205922865,54.7858639112,0.6260091623,-0.0674659348,1
57.71875,40.5880480984,2.6525307888,9.6457636477,80.3136363636,45.6321686319,0.89033053,1.1518672337,1
65.28125,59.2870318741,1.5838405213,1.6554419005,137.574211503,65.9716602291,-0.1797280084,-1.0595270004,1
85.859375,59.6290269048,0.834028218,-0.0177798476,159.688651218,61.3337830974,-0.5598344289,-0.664116559,1
23.09375,42.3363462162,4.7421484988,21.9798363573,62.7429210134,42.5904225642,1.4170353333,2.3830048223,1
16.5,38.9422649572,5.0305821407,25.2646106316,64.4821548822,46.009161561,1.2753140547,1.8163775098,1
95.9375,58.2829507125,0.7496960917,-0.1361293155,133.260683761,49.0657871535,-0.3842078464,-0.4555876777,1
40.5,39.4283368911,4.0591211108,18.0527994825,54.0965447154,37.2226254603,1.7279037625,3.546440251,1
48.03125,70.3217979963,1.8264484503,1.967154909,134.930976431,64.0232566387,-0.36218451,-0.7766969697,1
26.890625,63.4414388402,2.8087105149,6.2035245961,47.6439905815,51.5898759714,1.5523482044,1.5606376171,1
30.1875,48.8012150848,3.3285926415,10.5400201126,94.1836627141,57.8164921858,0.2775617318,-0.7242023794,1
56.1875,44.9572279367,2.3353844508,7.015084035,125.03956229,45.9277919259,-0.4034160817,-0.0928918868,1
8.828125,37.0951288444,5.5844188709,31.3211888039,54.2396969697,42.8124288089,1.7390017238,3.6926254907,1
24.296875,41.263891482,4.3288591579,18.6738519648,55.758953168,48.2617597273,1.1115981344,0.825027898,1
21.375,46.7695480521,3.7170775851,13.140513965,70.934169279,56.1799118918,0.6499426682,-0.4283205113,1
65.609375,46.2424376208,2.4101333192,6.3961668025,90.0853432282,50.7942252879,0.5665639757,0.0560228117,1
29.109375,40.287295294,4.5109465534,20.443014953,69.484402852,45.3339532212,1.2152325157,1.7711715224,1
67.53125,59.3711758637,1.4346755242,1.2538418149,86.436627141,60.8903797184,0.746755775,-0.4682448693,1
24.703125,41.8627518235,4.1210697865,17.0930877409,51.7019940336,50.9425501031,1.3349945109,1.1954236482,1
24.8125,39.7086557787,4.8632787664,23.7857858244,58.7878787879,37.598649201,1.5457107324,3.6234920497,1
64.890625,40.2321844064,2.3226679033,7.6201719475,71.178413347,41.4676835807,1.267769875,2.1056817745,1
59.0625,36.9543108953,2.8735288929,11.9149331715,81.9942669943,42.6462599631,0.7243213068,1.0575275257,1
26.78125,39.3185979968,4.0699433312,18.0854941967,39.4168202293,43.8433424706,1.8486419828,3.038709615,1
36.078125,58.6209499367,2.7926843946,6.61353336,74.1253695492,63.2034535482,0.7293788595,-0.6299767391,1
23.09375,40.3018760226,5.1067741971,25.2083283059,65.8763040238,36.9689669922,1.5754058402,3.8733738641,1
10.265625,40.8079504308,4.6624177428,21.7210546317,60.5940656566,38.0262401446,1.7837801236,4.3354100554,1
61.65625,45.9205219476,2.4799613864,6.7942662001,109.598106061,63.3114014773,0.3856134418,-0.841001779,1
48.015625,40.5637970469,3.3939098146,12.8228932578,73.0986696231,49.6421959459,1.2073022394,1.2559201054,1
48.609375,53.0302440793,2.6532621092,6.5436767792,78.8552291205,52.4814947713,0.8936863466,0.1451052851,1
23.859375,38.1873945119,4.8326400036,24.050835931,69.7087198516,41.7687023279,1.3358681188,2.2502936629,1
50.84375,41.3665847749,2.7121526454,9.5789349045,81.1175548589,42.3277723054,0.936978951,1.3851989963,1
85.859375,59.6290269048,0.834028218,-0.0177798476,159.688651218,61.3337830974,-0.5598344289,-0.664116559,1
31.796875,51.3904112188,3.277712431,9.6298859377,80.5144781145,53.9444965955,0.8843231525,0.3661894033,1
142.296875,62.5069195388,-0.30692475,-0.6293214851,98.2819908934,62.799818218,0.8397408842,-0.5770440088,0
125.625,60.555888442,0.3327909343,-0.4443029489,116.010198135,36.6093559438,0.0565139881,0.7399146228,0
112.109375,49.0245847724,0.1835494283,0.6909803048,122.368965517,46.7229077984,0.052506115,-0.6434468735,0
126.796875,56.6773157024,0.1204928153,-0.7543890001,92.2153866249,36.335431215,0.7850031016,0.959962608,0
138.78125,50.4366771153,-0.2911273789,0.0003497972,102.427272727,54.0914993048,0.6354449105,-0.54551241,0
113.671875,58.295597681,0.1832675254,-0.5495628202,108.664426877,42.6998444815,0.3633079103,-0.4373617622,0
116.78125,57.504203311,0.0441280282,-0.4564182505,113.663437655,37.4763543866,0.582015781,0.6151026103,0
72.671875,38.0287944719,1.7009034152,6.4815183355,95.3544137022,34.7511473676,0.4669468912,0.5840337808,0
145.875,47.4817399113,-0.2209462856,0.3200952115,145.398227559,54.9856945609,-0.1687837959,-0.9252907389,0
123.671875,74.768612793,0.0139472472,-1.2631011662,114.614005913,56.0809101945,0.2035135864,-0.7134713714,0
101.90625,43.4164854743,0.5830059662,1.1208061582,102.396103896,38.1627064521,0.54226194,0.4053199848,0
78.546875,43.583586965,0.9534515695,2.564131285,101.641528926,41.1125991611,0.385062078,-0.1276034972,0
108.78125,52.0683051235,0.4603138909,0.1268506852,101.086742424,41.060917125,0.5813535359,0.1771004514,0
91.796875,58.2202659324,0.6527481803,0.2004924364,116.234848485,42.7997645576,0.024287127,-0.6076499916,0
80.296875,41.793644735,0.857807408,3.1565432896,83.6856060606,37.0252902223,0.6972478431,0.9219287466,0
69.671875,44.3832931291,1.0677162756,2.8575133226,107.967655833,33.2982835128,0.258653643,-0.1932312764,0
76.203125,41.5519929153,0.9782355174,3.5976520473,81.5282555283,38.113577358,0.6906028201,0.1382103926,0
111.1875,52.9580833655,0.3846792324,-0.148434863,137.234126984,40.8400208835,-0.0581260766,-0.3428467099,0
121.671875,53.364329931,0.0092654584,-0.0730761971,133.156565657,42.4255227681,-0.3893395437,-0.2620391393,0
113.796875,43.9915402689,0.3142290576,1.0519515066,99.1400591279,38.8485694931,0.7007976846,0.2401938683,0
97.28125,57.951884339,0.6783159008,0.3384624796,111.375241779,42.1175598995,0.38960972,0.138234058,0
114.40625,32.6437775225,0.4904962903,5.8102560948,110.533910534,40.1531924572,-0.3122554763,-0.6761743713,0
147.71875,52.4709648133,-0.3041622564,-0.3129388794,116.822698135,47.3834467835,0.0849696775,-0.508667612,0
105.359375,44.8833095327,0.6516006135,1.2775375117,126.736434109,46.2687512327,0.0604444433,-0.7293369587,0
111.359375,46.8419440738,0.6774500549,0.7725510465,119.550051073,41.8859408028,0.1067361355,-0.7005917419,0
129.90625,50.8022264368,0.1954075718,0.0479920572,125.830956625,62.3325822214,0.2336894312,-1.1757460224,0
106.53125,53.3754299602,0.5151468772,0.0297290504,93.6464646465,40.9961043065,0.5777955206,0.8372809346,0
96.28125,42.7622309806,0.6627489428,1.7086794612,97.3134150494,36.3444161053,0.4221647642,0.1705359829,0
132.9375,70.382187688,0.0742071705,-1.032309261,75.4177115987,39.566644436,0.8106353595,0.4639047016,0
117.625,60.4039785527,0.2600104782,-0.5069300663,105.076712002,38.5157233992,0.4361244326,0.2689440564,0
102.328125,53.3142378637,0.57589426,0.5474037395,114.698014629,44.4952268257,0.4704815086,-0.5011611077,0
130.328125,58.6203502121,0.0557551086,-0.7076404224,108.333175505,59.2710369285,0.3109938402,-1.0533166636,0
93.625,52.9476451318,0.5156955311,0.0094953069,105.204218913,64.1455313382,0.7632489801,-0.7081305325,0
140.4375,48.8236222924,0.0586927325,0.0206054696,97.6287878788,37.5516912745,0.5145890057,0.4301878377,0
98.90625,52.8951553636,0.3899097832,-0.0457408321,121.516498316,49.5444965179,0.1971561963,-0.5512762782,0
93.3125,36.2081115739,0.7302370628,5.2950718834,102.412405303,33.2580005397,0.247336808,0.0774991793,0
102.8125,53.8571243546,0.4888424704,0.1047541564,126.920308858,47.0650175954,0.1671027862,-0.6964946518,0
100.890625,45.0010823438,0.4718637787,1.6859996602,73.0245901639,31.3971031124,0.7109544323,0.8147783346,0
76.09375,45.9002719048,1.1371228928,2.4936492757,119.154442149,39.4805032291,-0.2063686009,-0.3629245978,0
131.765625,52.8809813956,-0.0273277702,-0.356739741,139.67352773,46.8455583543,-0.2096548871,-0.5606239114,0
73.734375,40.6179771574,1.1506696012,4.2543572778,85.4600835946,29.6874985597,0.5232487671,0.8060142801,0
148.046875,55.695160721,-0.4305047328,-0.4449440175,139.295454545,51.6242933636,-0.29843895,-1.0151778654,0
126.3125,51.3811964025,-0.027951483,-0.4151976459,111.892685475,59.5445100045,0.4698712202,-1.0780809001,0
103.078125,53.1663970143,0.4638448942,0.3392067104,129.576094276,42.9138174113,0.0273163802,-0.4181295134,0
84.875,50.8393609814,0.8170179593,0.7632699934,116.297979798,41.8555553005,-0.0351222024,-0.0971434197,0
